"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000079018",7446.8584840655,-0.610903802687597,0.332024356094231,-1.83993671390245,0.0657775291207135,0.386247936617621
"ENSMUSG00000022584",6.00991396974946,-0.679421030782241,0.869810356452797,-0.781113981618948,0.43473545930847,0.841692794462112
"ENSMUSG00000022583",8.78345148235259,2.13706536912042,1.08627082546452,1.96734121825149,0.0491438861534797,0.333209799274302
"ENSMUSG00000047003",453.661319117667,-0.840367034386733,0.405175856058633,-2.07407974048958,0.0380719057859437,0.293728597097436
"ENSMUSG00000099034",118.867050097016,0.072979836702818,0.429634592590641,0.169864899059359,0.865116386387232,0.975062363937542
"ENSMUSG00000000934",687.523407612749,-0.0235187544578623,0.310484482860229,-0.0757485663734434,0.939619136577001,0.987376016811679
"ENSMUSG00000022580",41.2682885237202,1.03296768567689,0.546405589418781,1.89047788983211,0.0586940749099566,0.364633568943969
"ENSMUSG00000047591",9.20210246571231,2.27503771650922,0.782473739388116,2.90749401799512,0.00364337312574104,0.0674734274867216
"ENSMUSG00000075600",126.391141623884,-0.550863383386087,0.464693069949006,-1.18543490103379,0.235845539338203,0.699221550922556
"ENSMUSG00000098203",20.5696814222265,-0.457178416005572,0.80884387590702,-0.565224550279128,0.571921040183629,0.902270054200948
"ENSMUSG00000022575",1608.38189122451,-0.532784987432565,0.283359079178378,-1.88024674902748,0.0600744570041882,0.369163839807205
"ENSMUSG00000098678",23.9870679803305,-0.191080156326433,0.650059620450707,-0.293942509756184,0.768801834114109,0.957220749468729
"ENSMUSG00000022574",549.608721099293,-0.541184751466288,0.371927447534473,-1.45508150864861,0.14564669771801,0.573418618367838
"ENSMUSG00000055762",4671.90409637124,-0.32559721489484,0.324805711608763,-1.00243685150165,0.316132651296197,0.770503110094491
"ENSMUSG00000103906",23.6065903885579,0.853761179100834,0.477392358345558,1.78838467808662,0.0737139665715543,0.413376822748905
"ENSMUSG00000022571",771.451184656323,-0.08728723899807,0.36173962052083,-0.241298530894665,0.809323749433064,0.964159125547866
"ENSMUSG00000022570",1401.072813596,-0.202321774014644,0.249208792701647,-0.811856483157332,0.416873987163628,0.832072390764472
"ENSMUSG00000050846",947.587005134315,-0.16911275807918,0.294487618975991,-0.57426101194756,0.565791188095319,0.899849288645605
"ENSMUSG00000034429",332.512926170089,-0.333260939126038,0.34335723860185,-0.970595349855081,0.331749822521026,0.779402728751947
"ENSMUSG00000098176",184.75664838762,-0.0679444248823361,0.493843835976655,-0.137582814510512,0.890570138383843,0.979544109651047
"ENSMUSG00000063704",10.3952052750097,-0.703647505892124,1.0108585136014,-0.696089013867263,0.486373086190843,0.864920266093704
"ENSMUSG00000046761",964.132570341046,-0.1507778805429,0.236429944841578,-0.637727512240171,0.523651073025918,0.882290059287749
"ENSMUSG00000102018",152.500785308265,0.0543117732505867,0.452883162825631,0.119924469948771,0.904542980147298,0.982158076118457
"ENSMUSG00000089396",5.21760291359162,-0.327916167024754,1.05277385799378,-0.311478257685509,0.755437069238906,0.954335670766518
"ENSMUSG00000022568",2164.13404672471,-0.1692090788166,0.266793504841721,-0.634232377272398,0.525929180610355,0.883502709733033
"ENSMUSG00000002524",4426.25637071102,-0.105581054932863,0.256356598774913,-0.411852300418317,0.680447684495051,0.936639418390244
"ENSMUSG00000075590",2608.13094461728,-0.268571820429004,0.36313068126546,-0.739601014965378,0.459542125633669,0.854227235696467
"ENSMUSG00000022565",44935.4800191998,0.95436482417235,0.376313679032951,2.53608858074166,0.0112098375002422,0.142970169859766
"ENSMUSG00000063268",575.03713845247,0.0109966419238327,0.356080702382993,0.0308824428008597,0.975363291860083,0.995066456982699
"ENSMUSG00000022564",17832.5695865716,-0.637993861339642,0.324478459401032,-1.96621329661556,0.0492739771745019,0.333209799274302
"ENSMUSG00000071724",43.7935398314869,-0.0714489327447211,0.538546509938494,-0.132669939227498,0.894454417686546,0.980214179924147
"ENSMUSG00000022562",1333.69249837436,-1.30132166143889,0.456125133792443,-2.8529926658921,0.00433096210982288,0.076116659080137
"ENSMUSG00000034259",883.897435040446,-0.043254074778246,0.265292440513488,-0.163042997736857,0.870484580299749,0.975880882297755
"ENSMUSG00000022561",1426.57560091694,-0.0271209815275675,0.29662712810355,-0.0914312244499089,0.927149952125754,0.984371399867786
"ENSMUSG00000063875",6.18993718172348,-1.2295230223466,0.881998261480169,-1.39401977990661,0.163311631679893,0.598083335439491
"ENSMUSG00000022551",2759.61535708659,-0.0423632344532468,0.320432974089231,-0.13220622682062,0.89482117606538,0.980214179924147
"ENSMUSG00000022552",1903.32747931323,-0.175869611950973,0.25995746954428,-0.676532250676553,0.498702777059423,0.871718522738216
"ENSMUSG00000022553",2383.3406612876,-0.240361090625703,0.264055103324748,-0.910268681041527,0.362680831150613,0.799714770829116
"ENSMUSG00000022554",442.436999774547,-0.0619222526059477,0.402577986887374,-0.153814303371911,0.877756155591874,0.977409665267422
"ENSMUSG00000060794",3.49447939929934,-1.46414006657574,1.31296571051197,-1.11513960711496,0.264790601103,0.726912654543146
"ENSMUSG00000022558",5033.03020634295,-0.0338346913235763,0.354961667309178,-0.0953192821637998,0.924061227433995,0.984273266579598
"ENSMUSG00000022557",1957.93831999151,0.340562271077446,0.42417099973527,0.802889097298012,0.42203883825449,0.834222926322127
"ENSMUSG00000034161",28.8179089421286,0.507515496998138,0.545450931473718,0.930451242656998,0.352137497623394,0.792443940730568
"ENSMUSG00000022556",1800.20426431423,-0.145170752123776,0.271077548820685,-0.535532185366647,0.592281907819402,0.909140961982797
"ENSMUSG00000022555",1109.02865604906,-0.0616024565954874,0.263468804430013,-0.233813094983893,0.815130083002031,0.965272607109867
"ENSMUSG00000048385",30.8711367155307,0.742765830024567,1.16597682562295,0.637033098516112,0.524103284410558,0.882676777863601
"ENSMUSG00000022559",1180.49507815214,-0.299862274439142,0.260188854917483,-1.15247931943219,0.249124163129658,0.712275446071864
"ENSMUSG00000022560",553.052338002902,0.00585391664465067,0.340121626242006,0.0172112450164679,0.986268091292762,0.997174440922026
"ENSMUSG00000022550",1005.60576868198,-0.467206822184367,0.288130756377527,-1.62150972030283,0.104908367029382,0.491514992096271
"ENSMUSG00000034022",2401.76321149089,-0.0694993827820955,0.267489930130968,-0.259820557536754,0.795002192772289,0.960456701518644
"ENSMUSG00000063354",8.53051042951003,1.22737583394327,0.983695054436339,1.24771983798024,0.212133673776299,0.672241131737913
"ENSMUSG00000059323",2228.84241818786,-0.201822955049402,0.23486344800132,-0.859320412635122,0.390163765323166,0.81585668634546
"ENSMUSG00000053929",3551.87820989905,0.306971298373389,0.29107183702563,1.05462383963433,0.291597396249608,0.751550702315127
"ENSMUSG00000004187",258.390279966001,-0.325606915893521,0.472732205466359,-0.688776673407101,0.49096381714685,0.868776589443806
"ENSMUSG00000033819",905.092362765936,0.00439028878601447,0.267774928705856,0.0163954437677662,0.986918914608497,0.99736069945629
"ENSMUSG00000022546",136.650971093774,0.00449246091515044,0.365079875911683,0.0123054192015701,0.990181943785966,0.99807483709056
"ENSMUSG00000019080",673.610236706693,0.198008204669318,0.327720482733175,0.604198440750293,0.545711717474807,0.892424251848864
"ENSMUSG00000033762",164.259112437598,-0.721994964438966,0.708184821304939,-1.01950076126819,0.307965291940514,0.763170599278635
"ENSMUSG00000033728",1138.61975719102,0.279403487765188,0.366124299790365,0.763138332869926,0.445380901143498,0.847096515608588
"ENSMUSG00000033707",1015.21721879015,0.0518817584865459,0.345053161374526,0.150358739737013,0.880481592057675,0.977725657446998
"ENSMUSG00000033697",815.364281061366,0.074818632846207,0.293572733975081,0.254855523648724,0.798834689115141,0.96053296257182
"ENSMUSG00000022526",1015.35641492069,-0.204347817933543,0.275774997325008,-0.740994723654058,0.458696639525843,0.853967905456792
"ENSMUSG00000033669",233.304588615717,-0.3589486549859,0.380011657576585,-0.94457274620203,0.344877046382895,0.788417634107672
"ENSMUSG00000055041",673.526327023068,0.275680024784401,0.342910218973645,0.803942284395989,0.421430308127131,0.834222926322127
"ENSMUSG00000003970",27700.0556146751,-0.859047514534342,0.320946735768712,-2.67660461626695,0.00743723431569393,0.11015746325004
"ENSMUSG00000054967",271.600081690172,-0.457725869125839,0.296132745652361,-1.54567799693174,0.122182353755594,0.529296245317862
"ENSMUSG00000063236",720.478201812399,-0.331909250680809,0.269319345740221,-1.23240033042766,0.217799577555776,0.68010859376067
"ENSMUSG00000018893",3.78870802344808,-0.505446340561381,1.38192269437187,-0.365755872321877,0.714547250372924,0.943423941467366
"ENSMUSG00000033576",113.166505918,0.784344317611389,0.510118461612106,1.53757289068241,0.124153080095194,0.531844012965832
"ENSMUSG00000033565",16932.9612216296,-0.29287538015514,0.240559495058341,-1.2174758684296,0.223423212431801,0.685844553931636
"ENSMUSG00000097267",123.392037598426,-1.05668510079361,0.432012701411215,-2.44595841127318,0.0144467663918699,0.166322723824838
"ENSMUSG00000010601",23.0184631720276,0.300063638158762,0.62969105795759,0.476525169552227,0.633700280282566,0.922810091168148
"ENSMUSG00000057346",172.490026044755,0.701617348550028,0.425538606345099,1.64877484225494,0.0991937707803875,0.479068568690659
"ENSMUSG00000050982",4.70730915888512,2.19888836762061,1.34620408049898,1.63339897677741,0.102385112107008,0.486066543835946
"ENSMUSG00000050014",716.376779685076,1.36807997462118,0.702560355077087,1.94727750396771,0.0515014742130778,0.342286726363722
"ENSMUSG00000091694",4.45500476542301,0.800499168977993,1.24112741089927,0.644977430961731,0.518941811440997,0.881805535236797
"ENSMUSG00000068246",77.0009949323128,0.585340873183082,0.378499350121239,1.54647788165445,0.121989197822167,0.528981039162247
"ENSMUSG00000056656",47.7941140925078,1.3366734930514,0.471846821571731,2.83285471458494,0.00461343489125083,0.0791497862237789
"ENSMUSG00000022443",125764.200766057,0.754352043851697,0.369442457533308,2.04186613766147,0.0411648115443456,0.305907445451304
"ENSMUSG00000084497",22.9867312304193,-0.235676272010249,0.823790343411026,-0.286087684682485,0.774810963736841,0.957531565479168
"ENSMUSG00000005354",5103.64723162292,-0.000898479167652333,0.412941188691356,-0.00217580418775779,0.998263960801029,0.999365138564641
"ENSMUSG00000016552",441.805560728032,-0.776559344439858,0.534302240826844,-1.45340836160095,0.146110406255756,0.573958513622017
"ENSMUSG00000016554",3523.77894973418,-0.289306883897324,0.350918073477244,-0.824428565421508,0.409696089489366,0.827156854273334
"ENSMUSG00000097057",38.171627190683,-0.10207786129448,0.455725045871398,-0.223990018146348,0.822765070285078,0.965837306404787
"ENSMUSG00000016637",1129.51432090334,-0.726277176146671,0.25431536616766,-2.8558131861677,0.00429267628853295,0.0758241262263872
"ENSMUSG00000071713",4.25849022029908,5.45575937282077,1.85752544461874,2.93711151501377,0.00331284952983431,0.0629441410668518
"ENSMUSG00000044986",151.409251357285,0.072028847046994,0.468880576408445,0.153618747866939,0.877910353749437,0.977409665267422
"ENSMUSG00000071711",677.789954019383,-1.05539601414277,0.341028818886881,-3.0947414285619,0.00196984543829284,0.0452549458535904
"ENSMUSG00000033287",3301.87623589934,-0.0399065841132912,0.26478122268281,-0.150715310205726,0.88020029540027,0.977722171132584
"ENSMUSG00000016942",30.4409666870215,0.810698760751875,0.537796062605264,1.50744644136028,0.131696262382385,0.547579224762715
"ENSMUSG00000068227",41.0732121297507,1.09346847611536,0.695850967865557,1.57141187784714,0.116087008763935,0.515606274650917
"ENSMUSG00000022440",5127.67817412184,-0.187598245260595,0.259056939088713,-0.724158348819033,0.468968526039705,0.857678636254882
"ENSMUSG00000044933",5.70375171743002,2.16819742500961,1.08545971584706,1.99749230059415,0.0457717300279006,0.322937838314072
"ENSMUSG00000033170",13.9910597707921,1.10467927365424,0.667258938948345,1.65554810759868,0.0978133664073739,0.476296899035835
"ENSMUSG00000049521",702.928925115455,0.194177435388431,0.31970594998815,0.607362594895804,0.543610306246167,0.891940789085513
"ENSMUSG00000043501",3.22023566544787,1.45764520910186,1.25790520431898,1.15878780380038,0.246542690063742,NA
"ENSMUSG00000033128",4011.68853002732,-0.347646217109775,0.276923509608072,-1.25538715583158,0.209338249711681,0.667779668493567
"ENSMUSG00000099267",6.92231352631849,-1.02273470114156,0.944853672941183,-1.08242654966662,0.279063036350435,0.741331985291953
"ENSMUSG00000022436",1786.471981023,-0.352911121192657,0.374642210602037,-0.941995085459113,0.346195156053862,0.789461511307464
"ENSMUSG00000068220",81777.9300319405,0.00197144939640353,0.38711273146884,0.00509270100449337,0.995936630060062,0.99892226737351
"ENSMUSG00000033099",1784.98789968734,-0.242859284586993,0.285809319542259,-0.849724861932239,0.395478072580886,0.817985339968534
"ENSMUSG00000033088",5757.55802216432,-0.867155115399439,0.340282543742102,-2.5483385244018,0.01082373821698,0.140389076873375
"ENSMUSG00000096210",8504.90634396869,-0.668823659926238,0.337586038144367,-1.98119467144615,0.0475694465689073,0.328697424023472
"ENSMUSG00000006378",222.14595261549,-0.650727320054357,0.49417611408551,-1.31679233679384,0.187908242235859,0.638852576734225
"ENSMUSG00000033055",697.82094915053,-0.0893958661125902,0.28779378193114,-0.310624731058226,0.75608592396137,0.954595716813705
"ENSMUSG00000033047",7181.79919311997,-0.0663592846461691,0.300154696885834,-0.221083612332775,0.825027330023385,0.965882993966962
"ENSMUSG00000033039",1878.49555577867,0.240055942889597,0.280280699463087,0.856484029579823,0.391730102862624,0.816706749003163
"ENSMUSG00000033029",76.0740868228266,0.0863555149296259,0.319359919968166,0.270401855493432,0.786851112776465,0.958683535757891
"ENSMUSG00000033020",1897.19659013415,0.0359027548991392,0.320507161180458,0.112018573210364,0.910808679964631,0.982730154955745
"ENSMUSG00000068206",641.56725303905,-0.374219073070365,0.301002303235562,-1.24324322122381,0.213778220108313,0.674552707875185
"ENSMUSG00000032988",14.463106823846,1.09588473426734,0.707982403295041,1.54789826578592,0.121646792247285,0.528278323139618
"ENSMUSG00000018126",18.5199619256623,0.579775559948324,0.550162097576625,1.05382679487035,0.291962223510361,0.751939636312221
"ENSMUSG00000042632",2251.11789142726,-0.125433519147821,0.266986445679793,-0.469812311364518,0.638489117746674,0.924250257767584
"ENSMUSG00000042622",1605.916588717,0.442737604002927,1.21045401934209,0.365761604264462,0.714542972852877,0.943423941467366
"ENSMUSG00000009035",5598.75460492467,0.269218048095635,0.343855482705213,0.782939524411876,0.433662626069594,0.841424227552784
"ENSMUSG00000022433",3255.4460400554,-0.0951843249008329,0.246195166242603,-0.386621420532024,0.699036497561359,0.940551762757865
"ENSMUSG00000085802",27.7537579806203,-0.5401567695688,0.722630419146817,-0.747486896838004,0.4547697093382,0.851726109111228
"ENSMUSG00000044216",11.3525119866838,2.60720171582934,0.917511672150657,2.84160059753576,0.00448876877690537,0.0780317618735034
"ENSMUSG00000010830",4903.409300039,-0.0378396189575164,0.38582562351396,-0.0980744062897815,0.921873210354347,0.984061461824763
"ENSMUSG00000055065",15850.5718266472,-0.00605044843336623,0.337805881997389,-0.0179110215535353,0.985709836496898,0.997152413694328
"ENSMUSG00000042564",103.912074895225,-0.276913886175923,0.511449101742985,-0.541429998082349,0.588211235270559,0.90794523200006
"ENSMUSG00000022428",747.341173350206,-0.0813463307365272,0.302425179271161,-0.268980019893086,0.78794505805315,0.958759294810702
"ENSMUSG00000022427",1465.82183855309,-0.0971971247465546,0.287493704568033,-0.338084358725684,0.735299617206538,0.947703928747793
"ENSMUSG00000022426",2259.49191215751,-0.487401301532741,0.218442511206304,-2.23125663059432,0.0256641346879245,0.235923821833935
"ENSMUSG00000097128",13.8890058243125,-0.246531047132456,0.687727212605254,-0.358472142171814,0.719990011889549,0.943600591875653
"ENSMUSG00000042535",2342.07347308984,-0.106059792383037,0.243966061616408,-0.434731747851865,0.663757151184676,0.932720231236162
"ENSMUSG00000042524",5112.9429524404,-0.40192521927701,0.297076330617705,-1.3529358547054,0.176076123684884,0.619545392603196
"ENSMUSG00000089796",8.46985780533769,-2.53015522881569,1.13618381494325,-2.22688899061819,0.0259546938162399,0.236718615565471
"ENSMUSG00000087543",121.375510729368,-0.308953524714968,0.473178092383013,-0.652932859082762,0.513799564104254,0.880279269016161
"ENSMUSG00000022420",875.589259952404,-0.433225742973028,0.228185185400498,-1.89857085687949,0.0576209232115721,0.36167418765835
"ENSMUSG00000022421",631.31163675652,0.824051739095117,0.34298164309564,2.40261178895026,0.0162784582743201,0.17828079370368
"ENSMUSG00000089715",7802.24797283469,-0.217232933096744,0.289279962563237,-0.750943588252355,0.452686606394214,0.850735629613391
"ENSMUSG00000009585",1483.72642548442,0.0864139707049525,0.300875887358897,0.287208029408732,0.773953038627436,0.957531565479168
"ENSMUSG00000053411",937.069535247914,-0.986286132066715,0.57529139788763,-1.71441140209672,0.0864531959267099,0.450463954465439
"ENSMUSG00000060036",566.678574379868,-0.999104855383559,0.432356146503764,-2.31083763573802,0.0208418248260937,0.207526933074197
"ENSMUSG00000077734",9.60203949205318,-0.906041174922466,0.77341722915485,-1.17147787865101,0.241406744550254,0.704316925727006
"ENSMUSG00000105167",6.48736725963428,-0.426777977876232,0.904947262647747,-0.471605358115058,0.637208501496234,0.923471543975947
"ENSMUSG00000022415",69.358547801357,0.342405559051327,0.658353548034233,0.520093740018126,0.602998241297457,0.912490909407773
"ENSMUSG00000022414",870.003110144343,-0.53540974587043,0.306668602657098,-1.74589032340262,0.0808300116586505,0.432527494741237
"ENSMUSG00000042428",872.569303180976,0.405665311516429,0.341374952779577,1.18832769719448,0.234704329747034,0.697820618082944
"ENSMUSG00000022412",1787.07139081645,0.227443287289951,0.250744985488276,0.907070132816617,0.364369711095393,0.800154204330467
"ENSMUSG00000042406",21911.5335390629,-1.14319955305856,0.444820349591742,-2.57002530146788,0.0101691087596339,0.135190685666086
"ENSMUSG00000051518",812.595868348609,0.214620207605172,0.324442802133903,0.661503988356612,0.508289157717904,0.877695219777182
"ENSMUSG00000022408",77.9553143897265,-1.02538023160174,0.543004784139481,-1.8883447467718,0.0589796837995338,0.365821678521683
"ENSMUSG00000047888",8970.52189093151,-0.0247341362345571,0.32204314158105,-0.0768037975071491,0.938779629690771,0.987376016811679
"ENSMUSG00000022407",1296.03879379346,-0.176218937051793,0.299136405765283,-0.589092245729737,0.555799394849753,0.896304493480891
"ENSMUSG00000042303",172.238061494497,0.0090799148246422,0.283686115023304,0.0320069060267412,0.974466543507626,0.994697911252721
"ENSMUSG00000042292",3692.38050587829,0.434851409255459,0.294548184093427,1.47633369594134,0.139854332607376,0.562363371572181
"ENSMUSG00000047938",1.99741763397041,2.28018143112651,1.69954230229626,1.34164441099568,0.179711319111169,NA
"ENSMUSG00000050164",15.0735796851994,-0.190279685852295,0.827757456963096,-0.229873719954635,0.818189897955518,0.965272607109867
"ENSMUSG00000022404",2059.3522829852,0.0422164610384754,0.26855909473881,0.157196169727685,0.875090246888416,0.977137685971674
"ENSMUSG00000022403",11441.9850709103,-0.454418723403056,0.281184095331492,-1.61608971114577,0.106074918430637,0.492931436123333
"ENSMUSG00000022401",1246.99037812552,-0.229158450852128,0.233406907688659,-0.981798067252586,0.326199340536132,0.775672508784662
"ENSMUSG00000047108",24.6319679996912,-0.159810328699466,0.545853190472493,-0.29277163070373,0.769696713981056,0.957244730895399
"ENSMUSG00000091492",12.1512898734708,-0.99426286966049,0.862100368297886,-1.15330291718068,0.248786073197108,0.712119745348401
"ENSMUSG00000022400",2362.0822764315,-0.0999666542855005,0.298944791149422,-0.334398381390543,0.738078960643661,0.948573143203827
"ENSMUSG00000103520",59.2713385485234,0.242375754352558,0.395088355631672,0.61347228005504,0.539564106158816,0.890492290530662
"ENSMUSG00000055024",7213.91044454997,0.074399552786514,0.249092048906408,0.298682969260364,0.765181952774248,0.956873927300199
"ENSMUSG00000022394",512.252503749162,0.0764196990540436,0.356371728119465,0.214438163928721,0.830205383257679,0.967054366844143
"ENSMUSG00000092325",5.70299001843571,-0.143978953946409,1.03996800115985,-0.13844556158058,0.889888290748147,0.979520169342371
"ENSMUSG00000063765",104.844074733385,-0.166217416684971,0.471409257968629,-0.352596844196964,0.724390703799452,0.944903200444688
"ENSMUSG00000022391",1849.75236315435,0.607805630065579,0.461779458070031,1.31622491958792,0.188098562074697,0.638852576734225
"ENSMUSG00000022390",6685.09167480758,-0.163142593050397,0.308810991860696,-0.528292701200191,0.597296196705267,0.910923347543827
"ENSMUSG00000097613",6.79124715330285,-0.419280378298816,1.15554098632142,-0.36284336363833,0.716721896683193,0.943423941467366
"ENSMUSG00000022389",2731.46080208365,-0.519814965386925,0.348820351936923,-1.49020824759939,0.136169488458221,0.556812182329742
"ENSMUSG00000069439",6.05023471891407,-0.978545048673339,0.841589836578734,-1.16273391875948,0.244937475351968,0.709063601838421
"ENSMUSG00000048546",2309.58862850379,0.0582153250570773,0.22129456528333,0.26306712495421,0.792498842218527,0.959911856024052
"ENSMUSG00000061360",995.158734605747,-0.0612415183901705,0.380611049338676,-0.160903154274106,0.872169677926765,0.976205711983371
"ENSMUSG00000022477",7324.8161493798,-0.174295022501743,0.228731711830822,-0.762006374658964,0.446056199545091,0.847223472785672
"ENSMUSG00000022476",920.881672650395,-0.0452397185416196,0.36377560208544,-0.124361607216842,0.901028970316501,0.981346123185062
"ENSMUSG00000042109",174.586853657431,-0.126813697256388,0.373918960310883,-0.339147544566749,0.734498583189539,0.947671361004432
"ENSMUSG00000022474",2722.57569904556,-0.654750701434003,0.461114398649634,-1.41993115667485,0.155627724270217,0.587823438747285
"ENSMUSG00000061848",3.97230767262226,-1.32404587866395,1.10150075656394,-1.20203810190219,0.229348766211573,0.691746107116595
"ENSMUSG00000022471",1108.51326912819,-0.496817883587385,0.299017837384172,-1.66149915313943,0.0966132388610738,0.474402069065109
"ENSMUSG00000022472",2471.28881359261,0.283101905598387,0.334798143989717,0.845589829814235,0.397781601027486,0.819494671459659
"ENSMUSG00000063480",379.455910234568,-0.325106468926733,0.39263327328066,-0.828015583626663,0.40766167452075,0.825611192636804
"ENSMUSG00000068114",390.626234116277,0.120105550024657,0.302621413891531,0.396883844008829,0.691453118488318,0.939337497102979
"ENSMUSG00000022463",4549.90962201952,-0.296458334439961,0.518034720055809,-0.572275028994239,0.567135664177969,0.900806552205763
"ENSMUSG00000096883",6.03390013561425,0.684956473066994,0.97505215020357,0.702481885634518,0.482378694538541,0.863667915210672
"ENSMUSG00000068101",56.2044108796887,-0.644041855289814,0.654124474498015,-0.984586084757127,0.32482742758745,0.775153021793738
"ENSMUSG00000022456",17.7436986457635,3.51668005433925,0.826729928353459,4.25372293143321,2.10245420809755e-05,0.00159959448949413
"ENSMUSG00000022453",2409.56653341229,-0.775471808922147,0.336987819085187,-2.30118646729517,0.0213810934830574,0.210399058210937
"ENSMUSG00000049687",699.068013495985,-0.894500963510732,0.251394254717467,-3.55815992897702,0.000373461909908941,0.0144891679175489
"ENSMUSG00000022452",2852.2983416711,0.0876131484790904,0.31543935695619,0.277749578633774,0.781204599102431,0.958415428850497
"ENSMUSG00000022450",3577.57939454335,-0.66476180863713,0.270722471895309,-2.45551026474891,0.0140684734869148,0.163095924493752
"ENSMUSG00000061740",3191.89403957946,-1.93008922332675,0.41746448848092,-4.62336145129376,3.77570961352845e-06,0.000400899411312616
"ENSMUSG00000041852",4166.07725970386,0.13784476395754,0.276409270286867,0.49869804950637,0.617992118898138,0.91794480834737
"ENSMUSG00000100199",45.4641910076938,0.714030744138403,0.437299800616085,1.6328174472809,0.102507396466767,0.486087914736108
"ENSMUSG00000058099",3.71369814907575,2.08798576259116,1.4049367108082,1.48617780895627,0.13723209558221,0.559076050036471
"ENSMUSG00000058586",616.429922371055,-0.28944908893253,0.284556164965885,-1.01719493221042,0.309060706381801,0.763958075198333
"ENSMUSG00000018040",1701.76911526871,0.16484151710748,0.300055281099605,0.549370491008822,0.582751220783484,0.905690944463244
"ENSMUSG00000041815",5791.49189822114,-0.324345286418476,0.297054401869775,-1.09187167191236,0.274889510640013,0.737081219779906
"ENSMUSG00000018042",25958.3473220865,0.296698407370006,0.323943851134466,0.915894548795894,0.359722206208103,0.79824719370043
"ENSMUSG00000047878",446.225373128172,0.819916113174869,0.820457349327705,0.99934032384099,0.317629857798231,0.771714677163881
"ENSMUSG00000054277",4096.57501068958,-0.464687348088887,0.360819437022118,-1.28786672892126,0.197792358925319,0.654131884892853
"ENSMUSG00000075511",17.5690835396039,1.23413899055143,0.574010896714852,2.15002711205412,0.031553070278948,0.265332636436608
"ENSMUSG00000016664",5386.34663549172,0.255009052595588,0.33177884819721,0.768611543445983,0.442123950709998,0.846032516270712
"ENSMUSG00000022442",730.45411456771,0.584666657635392,0.241878579584403,2.4171907187481,0.0156408195901314,0.174089553069385
"ENSMUSG00000048755",577.589739593294,0.298856089402245,0.311855894449774,0.958314704711719,0.337904091082939,0.784465669997639
"ENSMUSG00000041736",2713.24206931165,-0.384983916950749,0.384051055293441,-1.00242900428068,0.316136439652425,0.770503110094491
"ENSMUSG00000016757",2290.80781419075,0.140118118434954,0.323373470586238,0.433301217261071,0.664795953928923,0.932925598063236
"ENSMUSG00000016763",6.46467299371859,2.64124794816204,1.06872147219591,2.47140907792845,0.0134581769310039,0.158610065013938
"ENSMUSG00000022441",2.52258011728639,3.63921814842928,1.7248097473227,2.10992438677842,0.0348648693273086,NA
"ENSMUSG00000018865",4.18336763266465,3.44234620048661,1.61500895374299,2.13147189834987,0.0330502851556732,0.270464371817374
"ENSMUSG00000022437",3150.59786871161,0.00501487428757551,0.236430640678742,0.0212107630093074,0.983077528574891,0.996472112325741
"ENSMUSG00000022438",432.936118469754,0.257758449040929,0.826953004279389,0.311696611182327,0.755271103632684,0.954335670766518
"ENSMUSG00000022439",19.5993724871509,-0.963698654902135,0.913709994415205,-1.05470954766006,0.291558183803454,0.751550702315127
"ENSMUSG00000055745",251.308020216264,0.209812311173546,0.489406128837482,0.428707976485556,0.668135755103218,0.933707919183367
"ENSMUSG00000036106",807.984360688022,-0.285679005530691,0.31424095144578,-0.909108135703895,0.363293048539348,0.799714770829116
"ENSMUSG00000078954",6.13309517573108,0.651337521777227,1.06101509733057,0.61388148332285,0.539293647026371,0.890492290530662
"ENSMUSG00000016624",32.1275661083345,1.98236819611004,0.527151080327752,3.76053141136981,0.000169552781476097,0.00784786416609558
"ENSMUSG00000097954",12.2239937221065,-0.637594762729846,1.27106022366763,-0.501624353321414,0.615931785329509,0.917317156216691
"ENSMUSG00000100967",35.619803533564,0.638625315121654,0.451294412189138,1.41509688104449,0.157040092559471,0.588984128624135
"ENSMUSG00000016619",2644.57221936646,0.124291127327921,0.311230578224607,0.399353842533505,0.689632499257197,0.939220335051832
"ENSMUSG00000036046",4759.28012424404,-0.247172894526617,0.203916325197607,-1.21212901560036,0.225462998347573,0.686817728961618
"ENSMUSG00000022434",853.014590757918,0.180977651463888,0.359174170037093,0.503871565834474,0.614351632926835,0.916570332300493
"ENSMUSG00000022432",4.21446864844355,-0.739881308677055,1.08912607404941,-0.679334859669783,0.496925713556583,0.871519624841399
"ENSMUSG00000078289",2.97444439743803,-0.323937680910498,1.3585526536754,-0.238443228559544,0.81153734255422,NA
"ENSMUSG00000006369",24255.8458133238,0.784091005836644,0.44419019162621,1.76521458739563,0.0775277078893153,0.424164157776869
"ENSMUSG00000016541",8613.48482239346,-0.168953949632553,0.28868852472925,-0.585246503272026,0.558381980243177,0.896501810790772
"ENSMUSG00000022382",6.51750764821859,0.0421471313291266,1.01902445381466,0.0413602746934595,0.967008681882052,0.992593013904746
"ENSMUSG00000101828",54.9178798283146,0.137785360047066,0.502981096125343,0.273937452338626,0.784132689243714,0.958548630639498
"ENSMUSG00000103674",49.3796248448725,0.0263453960064635,0.457707211369896,0.0575594951357944,0.954099514350451,0.989266227999876
"ENSMUSG00000065608",17.5908190836114,0.0053582242381315,0.699892395777915,0.00765578290385046,0.993891628689855,0.998891959892535
